SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,BuildingNumber,School,GradeTested,ELATotalTestedNotTested,ELATotalTested,ELAMetStandardIncludingPrevPass,ELAPercentMetStandardIncludingPrevPass,ELAMetStandardWithoutPrevPass,ELAPercentMetStandardWithoutPrevPass,ELAPercentMetStandardExcludingNoScore,ELALevel1,ELAPercentLevel1,ELALevel2,ELAPercentLevel2,ELALevelBasic,ELAPercentLevelBasic,ELALevel3,ELAPercentLevel3,ELALevel4,ELAPercentLevel4,ELANoScore,ELAPercentNoScore,ELANotMet,ELAPercentNotMet,ELAExcusedAbsence,ELAExempted,ELAWAASPORT,ELAWAASDAPE,MathTotalTestedNotTested,MathTotalTested,MathMetStandardIncludingPrevPass,MathPercentMetStandardIncludingPrevPass,MathMetStandardWithoutPrevPass,MathPercentMetStandardWithoutPrevPass,MathPercentMetStandardExcludingNoScore,MathLevel1,MathPercentLevel1,MathLevel2,MathPercentLevel2,MathLevelBasic,MathPercentLevelBasic,MathLevel3,MathPercentLevel3,MathLevel4,MathPercentLevel4,MathNoScore,MathPercentNoScore,MathNotMet,MathPercentNotMet,MathExcusedAbsence,MathExempted,MathWAASPORT,MathWAASDAPE,ELALevelIndex,MathLevelIndex
2014-15,Puget Sound Educational Service District 121,27,Pierce,27003,Puyallup School District,5322,Puyallup Parent Partnership Program,5,4,4,2,50,2,50,50,2,50,0,0,0,0,2,50,0,0,0,0,2,50,,,,,4,4,1,25,1,25,25,1,25,2,50,0,0,0,0,1,25,0,0,3,75,,,,,2,2.25
2014-15,Puget Sound Educational Service District 121,27,Pierce,27003,Puyallup School District,5322,Puyallup Parent Partnership Program,6,1,1,1,100,1,100,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,,,,,1,1,1,100,1,100,100,0,0,0,0,0,0,1,100,0,0,0,0,0,0,,,,,4,3
2014-15,Puget Sound Educational Service District 121,27,Pierce,27003,Puyallup School District,5322,Puyallup Parent Partnership Program,7,2,2,2,100,2,100,100,0,0,0,0,0,0,1,50,1,50,0,0,0,0,,,,,2,2,2,100,2,100,100,0,0,0,0,0,0,2,100,0,0,0,0,0,0,,,,,3.5,3
2014-15,Puget Sound Educational Service District 121,27,Pierce,27003,Puyallup School District,5322,Puyallup Parent Partnership Program,8,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,,,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,,,,,0,0
2014-15,North Central Educational Service District 171,13,Grant,13161,Moses Lake School District,5323,Skill Source Learning Center,11,18,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,18,100,18,100,,16,,,18,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,18,100,18,100,,16,,,0,0
2014-15,Puget Sound Educational Service District 121,27,Pierce,27402,Franklin Pierce School District,5324,Gates Open Doors Program,11,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2,100,2,100,,3,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2,100,2,100,,4,,,0,0
2014-15,Puget Sound Educational Service District 121,17,King,17405,Bellevue School District,5325,Career Education Options Reengagement Program,11,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2,100,2,100,,2,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2,100,2,100,,2,,,0,0
2014-15,Educational Service District 112,06,Clark,06101,La Center School District,5326,La Center Home School Academy,3,2,2,0,0,0,0,0,1,50,1,50,0,0,0,0,0,0,0,0,2,100,,2,,,3,3,0,0,0,0,0,1,33.29,2,66.59,0,0,0,0,0,0,0,0,3,100,,1,,,1.5,1.66
2014-15,Educational Service District 112,06,Clark,06101,La Center School District,5326,La Center Home School Academy,4,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,,,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,,,,,0,0
2014-15,Educational Service District 112,06,Clark,06101,La Center School District,5326,La Center Home School Academy,5,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,,,,,1,1,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,,,,,0,1
2014-15,Educational Service District 112,06,Clark,06101,La Center School District,5326,La Center Home School Academy,6,3,3,2,66.59,2,66.59,66.7,0,0,1,33.29,0,0,2,66.59,0,0,0,0,1,33.29,,,,,3,3,1,33.29,1,33.29,33.3,1,33.29,1,33.29,0,0,1,33.29,0,0,0,0,2,66.59,,,,,2.66,2
2014-15,Educational Service District 112,06,Clark,06101,La Center School District,5326,La Center Home School Academy,7,1,1,1,100,1,100,100,0,0,0,0,0,0,1,100,0,0,0,0,0,0,,,,,1,1,1,100,1,100,100,0,0,0,0,0,0,1,100,0,0,0,0,0,0,,,,,3,3
2014-15,Educational Service District 112,06,Clark,06101,La Center School District,5326,La Center Home School Academy,8,2,2,0,0,0,0,0,1,50,1,50,0,0,0,0,0,0,0,0,2,100,,,,,2,2,0,0,0,0,0,1,50,1,50,0,0,0,0,0,0,0,0,2,100,,,,,1.5,1.5
2014-15,Educational Service District 112,06,Clark,06101,La Center School District,5326,La Center Home School Academy,11,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,,1,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,,1,,,0,0
2014-15,Puget Sound Educational Service District 121,27,Pierce,27010,Tacoma School District,5327,Goodwill GED,11,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,5,100,5,100,,13,,,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,5,100,5,100,,13,,,0,0
2014-15,Educational Service District 101,32,Spokane,32356,Central Valley School District,5328,Graduation Alliance Central Valley,11,8,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,8,100,8,100,,8,,,8,1,0,0,0,0,0,0,0,1,12.5,0,0,0,0,0,0,7,87.5,8,100,,9,,,0,0.25
2014-15,Northwest Educational Service District 189,31,Snohomish,31311,Sultan School District,5329,Open Doors Youth Reengagement Sultan,11,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,,1,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,,1,,,0,0
2014-15,Northwest Educational Service District 189,31,Snohomish,31002,Everett School District,5330,Graduation Alliance Everett,11,4,2,2,50,2,50,100,0,0,0,0,0,0,2,50,0,0,2,50,2,50,,10,,,4,1,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,3,75,4,100,,10,,,1.5,0.5
